symbol,option_symbol,entry_time,exit_time,duration_minutes,option_type,strike,lots,units,entry_premium,exit_premium,highest_premium,exit_reason,gross_pnl,taxes_and_brokerage,net_pnl,return_pct,capital_after
BANKNIFTY,BANKNIFTY 77800 CE,2026-02-16T09:30:00,2026-02-16T09:45:00,15.0,CE,77800,1,30,509.4,510.89,559.17,STOP_LOSS_HIT,44.7,85.1,-40.4,0.0029,69560.16
BANKNIFTY,BANKNIFTY 77400 PE,2026-02-16T14:20:00,2026-02-16T14:25:00,5.0,PE,77400,1,30,432.9,395.48,432.9,STOP_LOSS_HIT,-1122.6,77.25,-1199.85,-0.0864,68360.31
BANKNIFTY,BANKNIFTY 78200 CE,2026-02-17T11:35:00,2026-02-17T11:40:00,5.0,CE,78200,1,30,488.11,445.92,488.11,STOP_LOSS_HIT,-1265.7,81.09,-1346.79,-0.0864,67013.52
BANKNIFTY,BANKNIFTY 78000 CE,2026-02-17T11:45:00,2026-02-17T11:50:00,5.0,CE,78000,1,30,470.4,429.74,470.4,STOP_LOSS_HIT,-1219.8,79.87,-1299.67,-0.0864,65713.85
BANKNIFTY,BANKNIFTY 77600 PE,2026-02-17T12:20:00,2026-02-17T12:25:00,5.0,PE,77600,1,30,456.96,417.46,456.96,STOP_LOSS_HIT,-1185.0,78.93,-1263.93,-0.0864,64449.92
BANKNIFTY,BANKNIFTY 77500 PE,2026-02-17T12:30:00,2026-02-17T12:40:00,10.0,PE,77500,1,30,457.77,418.2,457.77,STOP_LOSS_HIT,-1187.1,78.98,-1266.08,-0.0864,63183.84
BANKNIFTY,BANKNIFTY 77500 PE,2026-02-17T12:45:00,2026-02-17T13:00:00,15.0,PE,77500,1,30,457.93,482.01,522.04,STOP_LOSS_HIT,722.4,82.53,639.87,0.0526,63823.71
BANKNIFTY,BANKNIFTY 77400 PE,2026-02-17T13:05:00,2026-02-17T13:10:00,5.0,PE,77400,1,30,447.44,510.96,561.95,TARGET_HIT,1905.6,83.93,1821.67,0.142,65645.38
BANKNIFTY,BANKNIFTY 77100 PE,2026-02-17T13:15:00,2026-02-17T13:25:00,10.0,PE,77100,1,30,461.51,462.87,505.94,STOP_LOSS_HIT,40.8,81.54,-40.74,0.0029,65604.64
BANKNIFTY,BANKNIFTY 77200 PE,2026-02-17T13:30:00,2026-02-17T13:35:00,5.0,PE,77200,1,30,445.34,508.56,516.91,TARGET_HIT,1896.6,83.76,1812.84,0.142,67417.48
BANKNIFTY,BANKNIFTY 77100 PE,2026-02-17T13:40:00,2026-02-17T13:45:00,5.0,PE,77100,1,30,424.77,388.05,424.77,STOP_LOSS_HIT,-1101.6,76.68,-1178.28,-0.0864,66239.2
BANKNIFTY,BANKNIFTY 77500 CE,2026-02-18T09:40:00,2026-02-18T10:00:00,20.0,CE,77500,1,30,495.55,452.72,523.24,STOP_LOSS_HIT,-1284.9,81.62,-1366.52,-0.0864,64872.68
BANKNIFTY,BANKNIFTY 77700 CE,2026-02-18T10:05:00,2026-02-18T10:20:00,15.0,CE,77700,1,30,490.58,560.22,606.54,TARGET_HIT,2089.2,87.47,2001.73,0.142,66874.41
BANKNIFTY,BANKNIFTY 77900 CE,2026-02-18T10:25:00,2026-02-18T10:30:00,5.0,CE,77900,1,30,487.84,445.67,487.84,STOP_LOSS_HIT,-1265.1,81.07,-1346.17,-0.0864,65528.24
BANKNIFTY,BANKNIFTY 77500 PE,2026-02-18T11:40:00,2026-02-18T11:55:00,15.0,PE,77500,1,30,412.43,470.97,494.58,TARGET_HIT,1756.2,81.05,1675.15,0.1419,67203.39
BANKNIFTY,BANKNIFTY 77500 CE,2026-02-18T12:00:00,2026-02-18T12:10:00,10.0,CE,77500,1,30,508.98,464.98,508.98,STOP_LOSS_HIT,-1320.0,82.55,-1402.55,-0.0864,65800.84
BANKNIFTY,BANKNIFTY 77400 PE,2026-02-18T12:20:00,2026-02-18T12:25:00,5.0,PE,77400,1,30,426.12,486.61,517.46,TARGET_HIT,1814.7,82.18,1732.52,0.142,67533.36
BANKNIFTY,BANKNIFTY 77200 PE,2026-02-18T12:30:00,2026-02-18T12:45:00,15.0,PE,77200,1,30,427.03,487.64,541.65,TARGET_HIT,1818.3,82.26,1736.04,0.1419,69269.4
BANKNIFTY,BANKNIFTY 76900 PE,2026-02-18T12:50:00,2026-02-18T12:55:00,5.0,PE,76900,1,30,410.97,375.44,410.97,STOP_LOSS_HIT,-1065.9,75.73,-1141.63,-0.0865,68127.77
BANKNIFTY,BANKNIFTY 77100 PE,2026-02-18T13:00:00,2026-02-18T13:25:00,25.0,PE,77100,1,30,445.59,446.9,483.78,STOP_LOSS_HIT,39.3,80.35,-41.05,0.0029,68086.72
BANKNIFTY,BANKNIFTY 77400 CE,2026-02-18T14:20:00,2026-02-18T14:35:00,15.0,CE,77400,1,30,512.08,467.81,512.08,STOP_LOSS_HIT,-1328.1,82.76,-1410.86,-0.0865,66675.86
BANKNIFTY,BANKNIFTY 77400 CE,2026-02-18T14:40:00,2026-02-18T14:45:00,5.0,CE,77400,1,30,483.86,442.03,483.86,STOP_LOSS_HIT,-1254.9,80.81,-1335.71,-0.0865,65340.15
BANKNIFTY,BANKNIFTY 78000 CE,2026-02-19T09:20:00,2026-02-19T09:25:00,5.0,CE,78000,1,30,468.98,428.44,468.98,STOP_LOSS_HIT,-1216.2,79.77,-1295.97,-0.0864,64044.18
BANKNIFTY,BANKNIFTY 78000 CE,2026-02-19T10:45:00,2026-02-19T10:50:00,5.0,CE,78000,1,30,475.69,543.21,653.47,TARGET_HIT,2025.6,86.25,1939.35,0.1419,65983.53
BANKNIFTY,BANKNIFTY 78300 CE,2026-02-19T10:55:00,2026-02-19T11:00:00,5.0,CE,78300,1,30,479.06,547.06,619.36,TARGET_HIT,2040.0,86.52,1953.48,0.1419,67937.01
BANKNIFTY,BANKNIFTY 78700 CE,2026-02-19T11:05:00,2026-02-19T11:20:00,15.0,CE,78700,1,30,513.67,586.58,672.37,TARGET_HIT,2187.3,89.37,2097.93,0.1419,70034.94
BANKNIFTY,BANKNIFTY 79100 CE,2026-02-19T11:25:00,2026-02-19T11:30:00,5.0,CE,79100,1,30,512.66,468.35,512.66,STOP_LOSS_HIT,-1329.3,82.79,-1412.09,-0.0864,68622.85
BANKNIFTY,BANKNIFTY 79200 CE,2026-02-19T11:35:00,2026-02-19T11:45:00,10.0,CE,79200,1,30,468.21,427.73,468.21,STOP_LOSS_HIT,-1214.4,79.71,-1294.11,-0.0865,67328.74
BANKNIFTY,BANKNIFTY 79000 CE,2026-02-19T11:50:00,2026-02-19T11:55:00,5.0,CE,79000,1,30,501.03,457.72,501.03,STOP_LOSS_HIT,-1299.3,81.99,-1381.29,-0.0864,65947.45
BANKNIFTY,BANKNIFTY 79000 CE,2026-02-19T12:00:00,2026-02-19T12:15:00,15.0,CE,79000,1,30,500.84,457.54,501.44,STOP_LOSS_HIT,-1299.0,81.98,-1380.98,-0.0865,64566.47
BANKNIFTY,BANKNIFTY 79300 CE,2026-02-19T13:10:00,2026-02-19T13:15:00,5.0,CE,79300,1,30,498.98,569.81,579.42,TARGET_HIT,2124.9,88.16,2036.74,0.1419,66603.21
BANKNIFTY,BANKNIFTY 79300 CE,2026-02-19T13:20:00,2026-02-19T13:30:00,10.0,CE,79300,1,30,496.55,453.63,496.55,STOP_LOSS_HIT,-1287.6,81.69,-1369.29,-0.0864,65233.92
BANKNIFTY,BANKNIFTY 79600 CE,2026-02-19T14:45:00,2026-02-19T14:50:00,5.0,CE,79600,1,30,490.89,448.46,490.89,STOP_LOSS_HIT,-1272.9,81.29,-1354.19,-0.0864,63879.73
BANKNIFTY,BANKNIFTY 78700 PE,2026-02-20T11:05:00,2026-02-20T11:15:00,10.0,PE,78700,1,30,423.25,483.33,515.48,TARGET_HIT,1802.4,81.94,1720.46,0.1419,65600.19
BANKNIFTY,BANKNIFTY 78600 PE,2026-02-20T11:20:00,2026-02-20T11:25:00,5.0,PE,78600,1,30,445.92,407.38,445.92,STOP_LOSS_HIT,-1156.2,78.17,-1234.37,-0.0864,64365.82
BANKNIFTY,BANKNIFTY 78600 PE,2026-02-20T11:30:00,2026-02-20T11:40:00,10.0,PE,78600,1,30,430.36,452.99,484.2,STOP_LOSS_HIT,678.9,80.4,598.5,0.0526,64964.32
BANKNIFTY,BANKNIFTY 79300 CE,2026-02-20T12:35:00,2026-02-20T12:40:00,5.0,CE,79300,1,30,513.61,469.21,513.61,STOP_LOSS_HIT,-1332.0,82.87,-1414.87,-0.0864,63549.45
BANKNIFTY,BANKNIFTY 79400 CE,2026-02-20T12:45:00,2026-02-20T13:00:00,15.0,CE,79400,1,30,518.73,592.36,604.04,TARGET_HIT,2208.9,89.77,2119.13,0.1419,65668.58
BANKNIFTY,BANKNIFTY 79600 CE,2026-02-20T13:05:00,2026-02-20T13:35:00,30.0,CE,79600,1,30,494.41,451.68,519.75,STOP_LOSS_HIT,-1281.9,81.52,-1363.42,-0.0864,64305.16
BANKNIFTY,BANKNIFTY 78700 PE,2026-02-20T14:30:00,2026-02-20T14:35:00,5.0,PE,78700,1,30,423.63,483.76,508.86,TARGET_HIT,1803.9,81.98,1721.92,0.1419,66027.08
BANKNIFTY,BANKNIFTY 78400 PE,2026-02-20T14:40:00,2026-02-20T15:05:00,25.0,PE,78400,1,30,434.07,495.69,569.39,TARGET_HIT,1848.6,82.84,1765.76,0.142,67792.84
BANKNIFTY,BANKNIFTY 78200 PE,2026-02-20T15:10:00,2026-02-20T15:15:00,5.0,PE,78200,1,30,451.7,515.81,540.23,TARGET_HIT,1923.3,84.28,1839.02,0.1419,69631.86
BANKNIFTY,BANKNIFTY 78100 PE,2026-02-20T15:20:00,2026-02-20T15:25:00,5.0,PE,78100,1,30,436.3,498.23,510.59,TARGET_HIT,1857.9,83.01,1774.89,0.1419,71406.75
BANKNIFTY,BANKNIFTY 77400 PE,2026-02-23T09:20:00,2026-02-23T09:30:00,10.0,PE,77400,1,30,431.62,394.31,431.62,STOP_LOSS_HIT,-1119.3,77.17,-1196.47,-0.0864,70210.28
BANKNIFTY,BANKNIFTY 77700 PE,2026-02-23T09:35:00,2026-02-23T09:40:00,5.0,PE,77700,1,30,462.34,527.97,547.6,TARGET_HIT,1968.9,85.16,1883.74,0.142,72094.02
BANKNIFTY,BANKNIFTY 77600 PE,2026-02-23T09:45:00,2026-02-23T09:55:00,10.0,PE,77600,1,30,455.98,416.56,455.98,STOP_LOSS_HIT,-1182.6,78.86,-1261.46,-0.0865,70832.56
BANKNIFTY,BANKNIFTY 78500 CE,2026-02-23T11:45:00,2026-02-23T11:50:00,5.0,CE,78500,1,30,517.81,591.31,649.11,TARGET_HIT,2205.0,89.7,2115.3,0.1419,72947.86
BANKNIFTY,BANKNIFTY 78900 CE,2026-02-23T11:55:00,2026-02-23T12:05:00,10.0,CE,78900,1,30,474.12,475.51,526.13,STOP_LOSS_HIT,41.7,82.48,-40.78,0.0029,72907.08
BANKNIFTY,BANKNIFTY 78900 CE,2026-02-23T12:10:00,2026-02-23T12:15:00,5.0,CE,78900,1,30,487.4,445.27,487.4,STOP_LOSS_HIT,-1263.9,81.05,-1344.95,-0.0864,71562.13
BANKNIFTY,BANKNIFTY 78900 CE,2026-02-23T12:20:00,2026-02-23T12:30:00,10.0,CE,78900,1,30,514.72,470.23,514.72,STOP_LOSS_HIT,-1334.7,82.93,-1417.63,-0.0864,70144.5
BANKNIFTY,BANKNIFTY 79500 CE,2026-02-24T09:40:00,2026-02-24T09:50:00,10.0,CE,79500,1,30,471.23,430.5,471.23,STOP_LOSS_HIT,-1221.9,79.91,-1301.81,-0.0864,68842.69
BANKNIFTY,BANKNIFTY 79500 CE,2026-02-24T09:55:00,2026-02-24T10:00:00,5.0,CE,79500,1,30,518.52,473.7,518.52,STOP_LOSS_HIT,-1344.6,83.2,-1427.8,-0.0864,67414.89
BANKNIFTY,BANKNIFTY 79300 CE,2026-02-24T10:05:00,2026-02-24T10:25:00,20.0,CE,79300,1,30,514.52,516.03,564.19,STOP_LOSS_HIT,45.3,85.47,-40.17,0.0029,67374.72
BANKNIFTY,BANKNIFTY 79700 CE,2026-02-24T10:50:00,2026-02-24T11:00:00,10.0,CE,79700,1,30,481.0,439.42,481.0,STOP_LOSS_HIT,-1247.4,80.59,-1327.99,-0.0864,66046.73
BANKNIFTY,BANKNIFTY 80500 CE,2026-02-24T13:40:00,2026-02-24T13:55:00,15.0,CE,80500,1,30,500.91,572.02,666.77,TARGET_HIT,2133.3,88.31,2044.99,0.142,68091.72
BANKNIFTY,BANKNIFTY 80900 CE,2026-02-24T14:00:00,2026-02-24T14:10:00,10.0,CE,80900,1,30,514.95,588.04,642.34,TARGET_HIT,2192.7,89.46,2103.24,0.1419,70194.96
BANKNIFTY,BANKNIFTY 81300 CE,2026-02-24T14:15:00,2026-02-24T14:20:00,5.0,CE,81300,1,30,524.57,599.04,622.71,TARGET_HIT,2234.1,90.25,2143.85,0.142,72338.81
BANKNIFTY,BANKNIFTY 81600 CE,2026-02-24T14:25:00,2026-02-24T14:30:00,5.0,CE,81600,1,30,508.23,464.3,508.23,STOP_LOSS_HIT,-1317.9,82.49,-1400.39,-0.0864,70938.42
BANKNIFTY,BANKNIFTY 81600 CE,2026-02-24T14:35:00,2026-02-24T14:45:00,10.0,CE,81600,1,30,506.88,463.07,513.6,STOP_LOSS_HIT,-1314.3,82.4,-1396.7,-0.0864,69541.72
BANKNIFTY,BANKNIFTY 81500 CE,2026-02-24T14:50:00,2026-02-24T14:55:00,5.0,CE,81500,1,30,514.27,469.82,514.27,STOP_LOSS_HIT,-1333.5,82.91,-1416.41,-0.0864,68125.31
BANKNIFTY,BANKNIFTY 82100 CE,2026-02-25T09:35:00,2026-02-25T09:40:00,5.0,CE,82100,1,30,512.94,585.75,658.86,TARGET_HIT,2184.3,89.31,2094.99,0.1419,70220.3
BANKNIFTY,BANKNIFTY 82600 CE,2026-02-25T09:45:00,2026-02-25T09:50:00,5.0,CE,82600,1,30,497.76,568.41,610.28,TARGET_HIT,2119.5,88.06,2031.44,0.1419,72251.74
BANKNIFTY,BANKNIFTY 82600 CE,2026-02-25T09:55:00,2026-02-25T10:05:00,10.0,CE,82600,1,30,500.42,457.17,529.18,STOP_LOSS_HIT,-1297.5,81.95,-1379.45,-0.0864,70872.29
BANKNIFTY,BANKNIFTY 82400 CE,2026-02-25T10:10:00,2026-02-25T10:15:00,5.0,CE,82400,1,30,494.54,451.8,494.54,STOP_LOSS_HIT,-1282.2,81.55,-1363.75,-0.0864,69508.54
BANKNIFTY,BANKNIFTY 81000 PE,2026-02-25T12:30:00,2026-02-25T12:35:00,5.0,PE,81000,1,30,450.34,411.41,450.34,STOP_LOSS_HIT,-1167.9,78.49,-1246.39,-0.0864,68262.15
BANKNIFTY,BANKNIFTY 81000 PE,2026-02-25T12:40:00,2026-02-25T12:55:00,15.0,PE,81000,1,30,449.18,410.36,449.91,STOP_LOSS_HIT,-1164.6,78.39,-1242.99,-0.0864,67019.16
BANKNIFTY,BANKNIFTY 81200 PE,2026-02-25T13:00:00,2026-02-25T13:20:00,20.0,PE,81200,1,30,437.37,499.46,538.95,TARGET_HIT,1862.7,83.1,1779.6,0.142,68798.76
BANKNIFTY,BANKNIFTY 80900 PE,2026-02-25T13:30:00,2026-02-25T13:35:00,5.0,PE,80900,1,30,456.74,417.26,456.74,STOP_LOSS_HIT,-1184.4,78.92,-1263.32,-0.0864,67535.44
BANKNIFTY,BANKNIFTY 81400 CE,2026-02-26T09:20:00,2026-02-26T09:25:00,5.0,CE,81400,1,30,530.14,605.39,612.94,TARGET_HIT,2257.5,90.71,2166.79,0.1419,69702.23
BANKNIFTY,BANKNIFTY 81600 CE,2026-02-26T09:30:00,2026-02-26T09:40:00,10.0,CE,81600,1,30,503.53,505.01,561.6,STOP_LOSS_HIT,44.4,84.66,-40.26,0.0029,69661.97
BANKNIFTY,BANKNIFTY 81600 CE,2026-02-26T09:45:00,2026-02-26T09:50:00,5.0,CE,81600,1,30,490.66,560.31,590.34,TARGET_HIT,2089.5,87.47,2002.03,0.142,71664.0
BANKNIFTY,BANKNIFTY 81700 CE,2026-02-26T09:55:00,2026-02-26T10:15:00,20.0,CE,81700,1,30,516.4,517.91,578.13,STOP_LOSS_HIT,45.3,85.61,-40.31,0.0029,71623.69
BANKNIFTY,BANKNIFTY 81600 CE,2026-02-26T10:20:00,2026-02-26T10:40:00,20.0,CE,81600,1,30,505.98,577.81,602.86,TARGET_HIT,2154.9,88.74,2066.16,0.142,73689.85
BANKNIFTY,BANKNIFTY 81900 CE,2026-02-26T13:15:00,2026-02-26T13:20:00,5.0,CE,81900,1,30,498.19,455.12,498.19,STOP_LOSS_HIT,-1292.1,81.79,-1373.89,-0.0865,72315.96
BANKNIFTY,BANKNIFTY 82000 CE,2026-02-26T13:25:00,2026-02-26T13:35:00,10.0,CE,82000,1,30,498.25,568.98,724.77,TARGET_HIT,2121.9,88.11,2033.79,0.142,74349.75
BANKNIFTY,BANKNIFTY 82200 CE,2026-02-26T13:40:00,2026-02-26T13:45:00,5.0,CE,82200,1,30,517.78,473.03,517.78,STOP_LOSS_HIT,-1342.5,83.16,-1425.66,-0.0864,72924.09
BANKNIFTY,BANKNIFTY 82200 CE,2026-02-26T13:50:00,2026-02-26T13:55:00,5.0,CE,82200,1,30,495.86,566.25,704.14,TARGET_HIT,2111.7,87.9,2023.8,0.142,74947.89
BANKNIFTY,BANKNIFTY 82300 CE,2026-02-26T14:00:00,2026-02-26T14:40:00,40.0,CE,82300,1,30,494.8,565.04,601.69,TARGET_HIT,2107.2,87.83,2019.37,0.142,76967.26
BANKNIFTY,BANKNIFTY 82500 CE,2026-02-26T14:45:00,2026-02-26T15:00:00,15.0,CE,82500,1,30,516.11,517.62,560.7,STOP_LOSS_HIT,45.3,85.58,-40.28,0.0029,76926.98
BANKNIFTY,BANKNIFTY 80000 PE,2026-02-27T09:20:00,2026-02-27T09:35:00,15.0,PE,80000,1,30,442.69,465.97,497.22,STOP_LOSS_HIT,698.4,81.35,617.05,0.0526,77544.03
BANKNIFTY,BANKNIFTY 80100 PE,2026-02-27T09:40:00,2026-02-27T09:45:00,5.0,PE,80100,1,30,466.27,425.97,466.27,STOP_LOSS_HIT,-1209.0,79.58,-1288.58,-0.0864,76255.45
BANKNIFTY,BANKNIFTY 80200 PE,2026-02-27T09:50:00,2026-02-27T09:55:00,5.0,PE,80200,1,30,473.44,540.65,658.22,TARGET_HIT,2016.3,86.06,1930.24,0.142,78185.69
BANKNIFTY,BANKNIFTY 79900 PE,2026-02-27T10:00:00,2026-02-27T10:10:00,10.0,PE,79900,1,30,465.89,425.62,465.89,STOP_LOSS_HIT,-1208.1,79.56,-1287.66,-0.0864,76898.03
BANKNIFTY,BANKNIFTY 80200 PE,2026-02-27T10:15:00,2026-02-27T10:20:00,5.0,PE,80200,1,30,447.38,510.89,533.36,TARGET_HIT,1905.3,83.93,1821.37,0.142,78719.4
BANKNIFTY,BANKNIFTY 80700 PE,2026-02-27T12:40:00,2026-02-27T12:55:00,15.0,PE,80700,1,30,451.71,515.83,544.4,TARGET_HIT,1923.6,84.28,1839.32,0.1419,80558.72
BANKNIFTY,BANKNIFTY 80400 PE,2026-02-27T13:25:00,2026-02-27T13:30:00,5.0,PE,80400,1,30,464.45,424.3,464.45,STOP_LOSS_HIT,-1204.5,79.45,-1283.95,-0.0864,79274.77
BANKNIFTY,BANKNIFTY 80300 PE,2026-02-27T13:35:00,2026-02-27T13:50:00,15.0,PE,80300,1,30,477.16,435.92,477.16,STOP_LOSS_HIT,-1237.2,80.33,-1317.53,-0.0864,77957.24
BANKNIFTY,BANKNIFTY 80300 PE,2026-02-27T13:55:00,2026-02-27T14:15:00,20.0,PE,80300,1,30,463.74,423.65,468.63,STOP_LOSS_HIT,-1202.7,79.4,-1282.1,-0.0864,76675.14
BANKNIFTY,BANKNIFTY 81300 CE,2026-02-27T14:55:00,2026-02-27T15:00:00,5.0,CE,81300,1,30,494.29,451.57,494.29,STOP_LOSS_HIT,-1281.6,81.51,-1363.11,-0.0864,75312.03
BANKNIFTY,BANKNIFTY 81200 CE,2026-02-27T15:05:00,2026-03-02T09:15:00,3970.0,CE,81200,1,30,490.34,559.94,600.14,TARGET_HIT,2088.0,87.45,2000.55,0.1419,77312.58
BANKNIFTY,BANKNIFTY 81700 CE,2026-03-02T09:20:00,2026-03-02T09:25:00,5.0,CE,81700,1,30,501.69,458.32,501.69,STOP_LOSS_HIT,-1301.1,82.03,-1383.13,-0.0864,75929.45
BANKNIFTY,BANKNIFTY 81600 CE,2026-03-02T09:30:00,2026-03-02T09:35:00,5.0,CE,81600,1,30,501.38,572.55,600.77,TARGET_HIT,2135.1,88.35,2046.75,0.1419,77976.2
BANKNIFTY,BANKNIFTY 81700 CE,2026-03-02T09:40:00,2026-03-02T09:45:00,5.0,CE,81700,1,30,509.49,581.81,630.17,TARGET_HIT,2169.6,89.02,2080.58,0.1419,80056.78
BANKNIFTY,BANKNIFTY 82000 CE,2026-03-02T09:50:00,2026-03-02T09:55:00,5.0,CE,82000,1,30,527.15,601.98,618.99,TARGET_HIT,2244.9,90.47,2154.43,0.142,82211.21
BANKNIFTY,BANKNIFTY 82100 CE,2026-03-02T10:00:00,2026-03-02T10:05:00,5.0,CE,82100,1,30,516.79,590.15,642.44,TARGET_HIT,2200.8,89.62,2111.18,0.142,84322.39
BANKNIFTY,BANKNIFTY 82100 CE,2026-03-02T10:10:00,2026-03-02T10:15:00,5.0,CE,82100,1,30,496.95,567.49,651.39,TARGET_HIT,2116.2,88.0,2028.2,0.1419,86350.59
BANKNIFTY,BANKNIFTY 82400 CE,2026-03-02T10:20:00,2026-03-02T10:25:00,5.0,CE,82400,1,30,496.69,453.75,496.69,STOP_LOSS_HIT,-1288.2,81.7,-1369.9,-0.0865,84980.69
BANKNIFTY,BANKNIFTY 82400 CE,2026-03-02T10:30:00,2026-03-02T10:40:00,10.0,CE,82400,1,30,493.77,563.87,690.43,TARGET_HIT,2103.0,87.73,2015.27,0.142,86995.96
BANKNIFTY,BANKNIFTY 82600 CE,2026-03-02T10:45:00,2026-03-02T10:55:00,10.0,CE,82600,1,30,514.24,587.24,754.21,TARGET_HIT,2190.0,89.41,2100.59,0.142,89096.55
BANKNIFTY,BANKNIFTY 83100 CE,2026-03-02T11:00:00,2026-03-02T11:05:00,5.0,CE,83100,1,30,531.38,485.45,531.38,STOP_LOSS_HIT,-1377.9,84.09,-1461.99,-0.0864,87634.56
BANKNIFTY,BANKNIFTY 83100 CE,2026-03-02T11:10:00,2026-03-02T11:15:00,5.0,CE,83100,1,30,523.79,478.52,523.79,STOP_LOSS_HIT,-1358.1,83.56,-1441.66,-0.0864,86192.9
BANKNIFTY,BANKNIFTY 83100 CE,2026-03-02T11:20:00,2026-03-02T11:30:00,10.0,CE,83100,1,30,519.63,593.39,627.66,TARGET_HIT,2212.8,89.85,2122.95,0.1419,88315.85
BANKNIFTY,BANKNIFTY 82100 PE,2026-03-02T14:30:00,2026-03-02T14:50:00,20.0,PE,82100,1,30,440.82,442.11,476.22,STOP_LOSS_HIT,38.7,80.0,-41.3,0.0029,88274.55
BANKNIFTY,BANKNIFTY 82300 PE,2026-03-02T14:55:00,2026-03-02T15:00:00,5.0,PE,82300,1,30,480.03,548.17,593.51,TARGET_HIT,2044.2,86.61,1957.59,0.1419,90232.14
BANKNIFTY,BANKNIFTY 82000 PE,2026-03-02T15:05:00,2026-03-02T15:25:00,20.0,PE,82000,1,30,451.59,515.69,523.98,TARGET_HIT,1923.0,84.27,1838.73,0.1419,92070.87
BANKNIFTY,BANKNIFTY 82800 CE,2026-03-03T09:40:00,2026-03-03T09:45:00,5.0,CE,82800,1,30,527.44,481.84,527.44,STOP_LOSS_HIT,-1368.0,83.82,-1451.82,-0.0865,90619.05
BANKNIFTY,BANKNIFTY 82800 CE,2026-03-03T09:50:00,2026-03-03T09:55:00,5.0,CE,82800,1,30,517.36,590.8,611.42,TARGET_HIT,2203.2,89.68,2113.52,0.142,92732.57
BANKNIFTY,BANKNIFTY 82700 CE,2026-03-03T10:00:00,2026-03-03T10:10:00,10.0,CE,82700,1,30,534.74,610.65,635.9,TARGET_HIT,2277.3,91.09,2186.21,0.142,94918.78
BANKNIFTY,BANKNIFTY 82800 CE,2026-03-03T10:15:00,2026-03-03T10:20:00,5.0,CE,82800,1,30,520.12,475.16,520.12,STOP_LOSS_HIT,-1348.8,83.32,-1432.12,-0.0864,93486.66
BANKNIFTY,BANKNIFTY 82400 PE,2026-03-03T10:55:00,2026-03-03T11:10:00,15.0,PE,82400,1,30,470.64,537.45,548.72,TARGET_HIT,2004.3,85.82,1918.48,0.142,95405.14
BANKNIFTY,BANKNIFTY 82200 PE,2026-03-03T11:15:00,2026-03-03T11:20:00,5.0,PE,82200,1,30,478.99,546.98,606.84,TARGET_HIT,2039.7,86.51,1953.19,0.1419,97358.33
BANKNIFTY,BANKNIFTY 82100 PE,2026-03-03T11:25:00,2026-03-03T12:00:00,35.0,PE,82100,1,30,475.14,434.07,497.75,STOP_LOSS_HIT,-1232.1,80.19,-1312.29,-0.0864,96046.04
BANKNIFTY,BANKNIFTY 82500 CE,2026-03-03T13:45:00,2026-03-03T13:55:00,10.0,CE,82500,1,30,489.49,558.97,675.39,TARGET_HIT,2084.4,87.37,1997.03,0.1419,98043.07
BANKNIFTY,BANKNIFTY 82800 CE,2026-03-03T14:15:00,2026-03-03T14:25:00,10.0,CE,82800,1,30,533.21,487.12,533.21,STOP_LOSS_HIT,-1382.7,84.23,-1466.93,-0.0864,96576.14
BANKNIFTY,BANKNIFTY 82600 CE,2026-03-03T14:30:00,2026-03-03T14:45:00,15.0,CE,82600,1,30,504.4,576.0,596.46,TARGET_HIT,2148.0,88.6,2059.4,0.142,98635.54
BANKNIFTY,BANKNIFTY 82900 CE,2026-03-03T15:00:00,2026-03-03T15:10:00,10.0,CE,82900,1,30,490.86,560.54,751.54,TARGET_HIT,2090.4,87.49,2002.91,0.142,100638.45
BANKNIFTY,BANKNIFTY 83100 CE,2026-03-03T15:15:00,2026-03-03T15:20:00,5.0,CE,83100,1,30,534.65,610.55,622.28,TARGET_HIT,2277.0,91.09,2185.91,0.142,102824.36
BANKNIFTY,BANKNIFTY 83300 CE,2026-03-03T15:25:00,2026-03-04T09:15:00,1070.0,CE,83300,1,30,523.93,478.65,523.93,STOP_LOSS_HIT,-1358.4,83.58,-1441.98,-0.0864,101382.38
BANKNIFTY,BANKNIFTY 82100 PE,2026-03-04T09:35:00,2026-03-04T09:45:00,10.0,PE,82100,1,30,476.2,543.8,593.98,TARGET_HIT,2028.0,86.29,1941.71,0.142,103324.09
BANKNIFTY,BANKNIFTY 81900 PE,2026-03-04T09:50:00,2026-03-04T10:00:00,10.0,PE,81900,1,30,483.93,442.1,483.93,STOP_LOSS_HIT,-1254.9,80.81,-1335.71,-0.0864,101988.38
BANKNIFTY,BANKNIFTY 82200 PE,2026-03-04T10:05:00,2026-03-04T10:10:00,5.0,PE,82200,1,30,480.19,438.68,480.19,STOP_LOSS_HIT,-1245.3,80.54,-1325.84,-0.0864,100662.54
BANKNIFTY,BANKNIFTY 81700 PE,2026-03-04T11:05:00,2026-03-04T11:10:00,5.0,PE,81700,1,30,445.74,407.21,445.74,STOP_LOSS_HIT,-1155.9,78.15,-1234.05,-0.0864,99428.49
BANKNIFTY,BANKNIFTY 82000 PE,2026-03-04T11:15:00,2026-03-04T11:20:00,5.0,PE,82000,1,30,453.37,414.18,453.37,STOP_LOSS_HIT,-1175.7,78.68,-1254.38,-0.0864,98174.11
